program,year,period,week_ending,geo_level,state,state_ansi,ag_district,ag_district_code,county,county_ansi,zip_code,region,watershed_code,watershed,commodity,data_item,domain,domain_category,value,cv_percent
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,061,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,5400,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,061,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,393,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,085,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,22200,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,085,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,398,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,093,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,26000,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,093,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,318,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,NEW HANOVER,129,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,20,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,NEW HANOVER,129,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,350,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ONSLOW,133,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,550,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ONSLOW,133,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,365,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,PENDER,141,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,650,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,PENDER,141,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,368,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,72000,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,322,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,37500,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,388,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,35100,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,272,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,007,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,24200,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,007,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,328,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,025,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,9300,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,025,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,378,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,045,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,55400,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,045,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,377,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,071,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,5500,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,071,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,358,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,13600,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,378,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MECKLENBURG,119,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,13600,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MECKLENBURG,119,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,378,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MONTGOMERY,123,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3000,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MONTGOMERY,123,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,326,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3600,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,328,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,12400,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,249,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3540,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,380,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,27800,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,378,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,023,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,110,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,023,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,290,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2290,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,401,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,13300,NA
SURVEY,1952,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,378,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,BEAUFORT,013,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2590,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,BEAUFORT,013,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,396,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CARTERET,031,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,230,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CARTERET,031,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,375,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CRAVEN,049,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1090,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CRAVEN,049,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,327,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,079,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,6900,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,079,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,393,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,095,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,800,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,095,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,345,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,33700,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,406,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,700,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,359,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4700,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,362,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,510,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,333,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,12500,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,368,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,19500,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,410,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WILSON,195,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,15400,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WILSON,195,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,408,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ALEXANDER,003,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1030,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ALEXANDER,003,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,291,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CATAWBA,035,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4050,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CATAWBA,035,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,354,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CHATHAM,037,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1100,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CHATHAM,037,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,350,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIDSON,057,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1570,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIDSON,057,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,354,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIE,059,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3700,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIE,059,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,355,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,IREDELL,097,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,14500,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,IREDELL,097,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,355,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,LEE,105,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1890,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,LEE,105,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,370,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,RANDOLPH,151,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,140,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,RANDOLPH,151,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,355,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,9000,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,363,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,9680,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,330,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,BERTIE,015,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,9050,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,BERTIE,015,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,309,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CAMDEN,029,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,600,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CAMDEN,029,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,335,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CHOWAN,041,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3090,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CHOWAN,041,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,365,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CURRITUCK,053,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,840,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CURRITUCK,053,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,375,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,EDGECOMBE,065,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,20000,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,EDGECOMBE,065,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,338,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,GATES,073,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3230,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,GATES,073,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,385,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,HALIFAX,083,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,32300,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,HALIFAX,083,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,363,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,HERTFORD,091,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,6100,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,HERTFORD,091,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,353,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,MARTIN,117,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3730,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,MARTIN,117,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,386,NA
SURVEY,1951,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,NASH,127,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,22200,NA
